Name;Category;Action;Block Keywords;Block File Types;Bandwidth Optimizer
WebProxy_No_Restrictions;Pro-Life;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Proxy Avoidance;Block;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Real Estate;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Reference Materials;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Religion;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Restaurants and Dining;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Search Engines and Portals;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Security;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Service and Philanthropic Organizations;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Sex;Confirm;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Sex Education;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Shopping;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Social and Affiliation Organizations;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Social Networking;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Social Organizations;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Social Web - Facebook;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Social Web - LinkedIn;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Social Web - Twitter;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Social Web - Various;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Social Web - YouTube;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Society and Lifestyles;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Special Events;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Sport Hunting and Gun Clubs;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Sports;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Spyware;Block;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Streaming Media;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Surveillance;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Suspicious Content;Block;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Suspicious Embedded Link;Block;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Tasteless;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Text and Media Messaging;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Traditional Religions;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Travel;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Twitter Follow;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Twitter Mail;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Twitter Posting;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Unauthorized Mobile Marketplaces;Confirm;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Uncategorized;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;User-Defined;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Vehicles;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Violence;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Viral Video;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Weapons;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Web Analytics;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Web and Email Marketing;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Web and Email Spam;Block;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Web Chat;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Web Collaboration;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Web Hosting;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Web Images;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Web Infrastructure;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;Website Translation;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;YouTube Commenting;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;YouTube Sharing;Permit;false;;Do not block based on bandwidth
WebProxy_No_Restrictions;YouTube Video Upload;Permit;false;;Do not block based on bandwidth
WhatsAppWeb;Abortion;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Abused Drugs;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Adult Content;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Adult Material;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Advanced Malware Command and Control;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Advanced Malware Payloads;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Advertisements;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Advocacy Groups;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Alcohol and Tobacco;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Alternative Journals;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Application and Software Download;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Bandwidth;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Blog Commenting;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Blog Posting;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Blogs and Personal Sites;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Bot Networks;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Business and Economy;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Classifieds Posting;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Collaboration - Office;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Compromised Websites;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Computer Security;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Content Delivery Networks;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Cultural Institutions;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Custom-Encrypted Uploads;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Drugs;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Dynamic Content;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Dynamic DNS;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Education;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Educational Institutions;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Educational Materials;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Educational Video;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Elevated Exposure;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Emerging Exploits;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Entertainment;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Entertainment Video;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Extended Protection;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Facebook Apps;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Facebook Chat;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Facebook Commenting;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Facebook Events;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Facebook Friends;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Facebook Games;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Facebook Groups;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Facebook Mail;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Facebook Photo Upload;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Facebook Posting;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Facebook Questions;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Facebook Video Upload;Block;false;;Do not block based on bandwidth
WhatsAppWeb;File Download Servers;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Files Containing Passwords;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Financial Data and Services;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Gambling;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Games;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Gay or Lesbian or Bisexual Interest;Block;false;;Do not block based on bandwidth
WhatsAppWeb;General Email;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Government;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Hacking;Block;false;;Do not block based on bandwidth
WhatsAppWeb;HC Unblocked;Permit;false;;Do not block based on bandwidth
WhatsAppWeb;Health;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Hobbies;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Hosted Business Applications;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Illegal or Questionable;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Information Technology;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Instant Messaging;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Internet Auctions;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Internet Communication;Permit;false;;Do not block based on bandwidth
WhatsAppWeb;Internet Radio and TV;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Internet Telephony;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Intolerance;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Job Search;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Keyloggers;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Lingerie and Swimsuit;Block;false;;Do not block based on bandwidth
WhatsAppWeb;LinkedIn Connections;Block;false;;Do not block based on bandwidth
WhatsAppWeb;LinkedIn Jobs;Block;false;;Do not block based on bandwidth
WhatsAppWeb;LinkedIn Mail;Block;false;;Do not block based on bandwidth
WhatsAppWeb;LinkedIn Updates;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Malicious Embedded iFrame;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Malicious Embedded Link;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Malicious Web Sites;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Marijuana;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Media File Download;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Message Boards and Forums;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Militancy and Extremist;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Military;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Miscellaneous;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Mobile Malware;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Network Errors;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Newly Registered Websites;Block;false;;Do not block based on bandwidth
WhatsAppWeb;News and Media;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Non-Traditional Religions;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Nudity;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Nutrition;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Office - Apps;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Office - Documents;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Office - Drive;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Office - Mail;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Online Brokerage and Trading;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Organizational Email;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Parked Domain;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Pay-to-Surf;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Peer-to-Peer File Sharing;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Personal Network Storage and Backup;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Personals and Dating;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Phishing and Other Frauds;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Political Organizations;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Potentially Exploited Documents;Block;false;;Do not block based on bandwidth
WhatsAppWeb;Potentially Unwanted Software;Block;false;;Do not block based on bandwidth
